,Filename,Scale_label,Scale_value,Movement_label,Movement_value
18421,/bigdata/digbose92/MovieNet/trailer/tt3062170/shot_0029.mp4,FS,3,Static,4
18422,/bigdata/digbose92/MovieNet/trailer/tt3062170/shot_0033.mp4,LS,4,Static,4
18423,/bigdata/digbose92/MovieNet/trailer/tt3062170/shot_0032.mp4,LS,4,Static,4
18424,/bigdata/digbose92/MovieNet/trailer/tt2299206/shot_0002.mp4,MS,2,Static,4
18425,/bigdata/digbose92/MovieNet/trailer/tt2299206/shot_0032.mp4,CS,1,Static,4
18426,/bigdata/digbose92/MovieNet/trailer/tt2314036/shot_0001.mp4,ECS,0,Static,4
18427,/bigdata/digbose92/MovieNet/trailer/tt2314036/shot_0019.mp4,MS,2,Static,4
18428,/bigdata/digbose92/MovieNet/trailer/tt2702724/shot_0062.mp4,LS,4,Motion,0
18429,/bigdata/digbose92/MovieNet/trailer/tt2702724/shot_0012.mp4,LS,4,Motion,0
18430,/bigdata/digbose92/MovieNet/trailer/tt2702724/shot_0029.mp4,LS,4,Motion,0
18431,/bigdata/digbose92/MovieNet/trailer/tt2702724/shot_0007.mp4,FS,3,Motion,0
18432,/bigdata/digbose92/MovieNet/trailer/tt2702724/shot_0038.mp4,CS,1,Static,4
18433,/bigdata/digbose92/MovieNet/trailer/tt2702724/shot_0097.mp4,CS,1,Static,4
18434,/bigdata/digbose92/MovieNet/trailer/tt2702724/shot_0028.mp4,MS,2,Static,4
18435,/bigdata/digbose92/MovieNet/trailer/tt2702724/shot_0081.mp4,MS,2,Static,4
18436,/bigdata/digbose92/MovieNet/trailer/tt2702724/shot_0023.mp4,LS,4,Motion,0
18437,/bigdata/digbose92/MovieNet/trailer/tt2702724/shot_0033.mp4,MS,2,Static,4
18438,/bigdata/digbose92/MovieNet/trailer/tt2702724/shot_0037.mp4,FS,3,Motion,0
18439,/bigdata/digbose92/MovieNet/trailer/tt2702724/shot_0061.mp4,CS,1,Static,4
18440,/bigdata/digbose92/MovieNet/trailer/tt3919034/shot_0040.mp4,FS,3,Static,4
18441,/bigdata/digbose92/MovieNet/trailer/tt3919034/shot_0004.mp4,FS,3,Motion,0
18442,/bigdata/digbose92/MovieNet/trailer/tt3919034/shot_0034.mp4,MS,2,Motion,0
18443,/bigdata/digbose92/MovieNet/trailer/tt3919034/shot_0032.mp4,MS,2,Static,4
18444,/bigdata/digbose92/MovieNet/trailer/tt3919034/shot_0037.mp4,CS,1,Static,4
18445,/bigdata/digbose92/MovieNet/trailer/tt3986932/shot_0027.mp4,ECS,0,Static,4
18446,/bigdata/digbose92/MovieNet/trailer/tt3986932/shot_0003.mp4,CS,1,Motion,0
18447,/bigdata/digbose92/MovieNet/trailer/tt3904186/shot_0014.mp4,LS,4,Push,1
18448,/bigdata/digbose92/MovieNet/trailer/tt2258713/shot_0018.mp4,MS,2,Motion,0
18449,/bigdata/digbose92/MovieNet/trailer/tt3577616/shot_0014.mp4,LS,4,Static,4
18450,/bigdata/digbose92/MovieNet/trailer/tt3117302/shot_0036.mp4,FS,3,Static,4
18451,/bigdata/digbose92/MovieNet/trailer/tt2215348/shot_0051.mp4,MS,2,Static,4
18452,/bigdata/digbose92/MovieNet/trailer/tt2215348/shot_0022.mp4,MS,2,Static,4
18453,/bigdata/digbose92/MovieNet/trailer/tt2215348/shot_0015.mp4,LS,4,Pull,2
18454,/bigdata/digbose92/MovieNet/trailer/tt2215348/shot_0047.mp4,FS,3,Motion,0
18455,/bigdata/digbose92/MovieNet/trailer/tt2215348/shot_0068.mp4,FS,3,Motion,0
18456,/bigdata/digbose92/MovieNet/trailer/tt2215348/shot_0040.mp4,CS,1,Static,4
18457,/bigdata/digbose92/MovieNet/trailer/tt0117283/shot_0015.mp4,NA,NA,Push,3
18458,/bigdata/digbose92/MovieNet/trailer/tt3660078/shot_0030.mp4,CS,1,Motion,0
18459,/bigdata/digbose92/MovieNet/trailer/tt3660078/shot_0020.mp4,LS,4,Motion,0
18460,/bigdata/digbose92/MovieNet/trailer/tt3660078/shot_0017.mp4,MS,2,Static,4
18461,/bigdata/digbose92/MovieNet/trailer/tt3660078/shot_0029.mp4,ECS,0,Static,4
18462,/bigdata/digbose92/MovieNet/trailer/tt3660078/shot_0070.mp4,ECS,0,Static,4
18463,/bigdata/digbose92/MovieNet/trailer/tt3660078/shot_0018.mp4,ECS,0,Static,4
18464,/bigdata/digbose92/MovieNet/trailer/tt3660078/shot_0075.mp4,CS,1,Motion,0
18465,/bigdata/digbose92/MovieNet/trailer/tt3660078/shot_0005.mp4,CS,1,Motion,0
18466,/bigdata/digbose92/MovieNet/trailer/tt3660078/shot_0031.mp4,MS,2,Static,4
18467,/bigdata/digbose92/MovieNet/trailer/tt3257538/shot_0053.mp4,MS,2,Static,4
18468,/bigdata/digbose92/MovieNet/trailer/tt3257538/shot_0052.mp4,CS,1,Static,4
18469,/bigdata/digbose92/MovieNet/trailer/tt3257538/shot_0031.mp4,CS,1,Static,4
18470,/bigdata/digbose92/MovieNet/trailer/tt3447364/shot_0036.mp4,CS,1,Static,4
18471,/bigdata/digbose92/MovieNet/trailer/tt2024432/shot_0033.mp4,LS,4,Motion,0
18472,/bigdata/digbose92/MovieNet/trailer/tt4448290/shot_0078.mp4,FS,3,Static,4
18473,/bigdata/digbose92/MovieNet/trailer/tt4448290/shot_0030.mp4,FS,3,Static,4
18474,/bigdata/digbose92/MovieNet/trailer/tt4448290/shot_0021.mp4,MS,2,Static,4
18475,/bigdata/digbose92/MovieNet/trailer/tt4448290/shot_0007.mp4,LS,4,Static,4
18476,/bigdata/digbose92/MovieNet/trailer/tt4448290/shot_0053.mp4,CS,1,Static,4
18477,/bigdata/digbose92/MovieNet/trailer/tt4448290/shot_0048.mp4,CS,1,Static,4
18478,/bigdata/digbose92/MovieNet/trailer/tt4448290/shot_0059.mp4,MS,2,Static,4
18479,/bigdata/digbose92/MovieNet/trailer/tt4448290/shot_0023.mp4,FS,3,Motion,0
18480,/bigdata/digbose92/MovieNet/trailer/tt2535894/shot_0098.mp4,FS,3,Multi_movement,3
18481,/bigdata/digbose92/MovieNet/trailer/tt2535894/shot_0065.mp4,CS,1,Motion,0
18482,/bigdata/digbose92/MovieNet/trailer/tt3210830/shot_0027.mp4,FS,3,Motion,0
18483,/bigdata/digbose92/MovieNet/trailer/tt3210830/shot_0047.mp4,ECS,0,Static,4
18484,/bigdata/digbose92/MovieNet/trailer/tt3210830/shot_0010.mp4,CS,1,Static,4
18485,/bigdata/digbose92/MovieNet/trailer/tt3210830/shot_0008.mp4,MS,2,Static,4
18486,/bigdata/digbose92/MovieNet/trailer/tt3210830/shot_0005.mp4,MS,2,Static,4
18487,/bigdata/digbose92/MovieNet/trailer/tt3210830/shot_0054.mp4,MS,2,Static,4
18488,/bigdata/digbose92/MovieNet/trailer/tt3210830/shot_0031.mp4,FS,3,Static,4
18489,/bigdata/digbose92/MovieNet/trailer/tt2215515/shot_0051.mp4,ECS,0,Static,4
18490,/bigdata/digbose92/MovieNet/trailer/tt2215515/shot_0044.mp4,ECS,0,Static,4
18491,/bigdata/digbose92/MovieNet/trailer/tt2215515/shot_0030.mp4,ECS,0,Motion,0
18492,/bigdata/digbose92/MovieNet/trailer/tt2215515/shot_0010.mp4,CS,1,Motion,0
18493,/bigdata/digbose92/MovieNet/trailer/tt2215515/shot_0070.mp4,CS,1,Static,4
18494,/bigdata/digbose92/MovieNet/trailer/tt2215515/shot_0048.mp4,ECS,0,Motion,0
18495,/bigdata/digbose92/MovieNet/trailer/tt2215515/shot_0028.mp4,CS,1,Static,4
18496,/bigdata/digbose92/MovieNet/trailer/tt2215515/shot_0025.mp4,ECS,0,Motion,0
18497,/bigdata/digbose92/MovieNet/trailer/tt2215515/shot_0077.mp4,ECS,0,Static,4
18498,/bigdata/digbose92/MovieNet/trailer/tt2215515/shot_0056.mp4,CS,1,Static,4
18499,/bigdata/digbose92/MovieNet/trailer/tt2215515/shot_0031.mp4,ECS,0,Static,4
18500,/bigdata/digbose92/MovieNet/trailer/tt3715854/shot_0068.mp4,CS,1,Static,4
18501,/bigdata/digbose92/MovieNet/trailer/tt3715854/shot_0006.mp4,ECS,0,Motion,0
18502,/bigdata/digbose92/MovieNet/trailer/tt3715854/shot_0038.mp4,MS,2,Static,4
18503,/bigdata/digbose92/MovieNet/trailer/tt3715854/shot_0019.mp4,ECS,0,Static,4
18504,/bigdata/digbose92/MovieNet/trailer/tt3715854/shot_0031.mp4,CS,1,Static,4
18505,/bigdata/digbose92/MovieNet/trailer/tt2946542/shot_0001.mp4,CS,1,Static,4
18506,/bigdata/digbose92/MovieNet/trailer/tt2946542/shot_0014.mp4,LS,4,Static,4
18507,/bigdata/digbose92/MovieNet/trailer/tt3982774/shot_0055.mp4,FS,3,Motion,0
18508,/bigdata/digbose92/MovieNet/trailer/tt3982774/shot_0068.mp4,MS,2,Static,4
18509,/bigdata/digbose92/MovieNet/trailer/tt3982774/shot_0041.mp4,MS,2,Motion,0
18510,/bigdata/digbose92/MovieNet/trailer/tt3982774/shot_0039.mp4,CS,1,Static,4
18511,/bigdata/digbose92/MovieNet/trailer/tt3057836/shot_0015.mp4,MS,2,Static,4
18512,/bigdata/digbose92/MovieNet/trailer/tt3057836/shot_0045.mp4,CS,1,Static,4
18513,/bigdata/digbose92/MovieNet/trailer/tt3057836/shot_0035.mp4,FS,3,Static,4
18514,/bigdata/digbose92/MovieNet/trailer/tt3057836/shot_0014.mp4,MS,2,Static,4
18515,/bigdata/digbose92/MovieNet/trailer/tt3057836/shot_0021.mp4,FS,3,Static,4
18516,/bigdata/digbose92/MovieNet/trailer/tt3057836/shot_0003.mp4,ECS,0,Motion,0
18517,/bigdata/digbose92/MovieNet/trailer/tt5437970/shot_0066.mp4,FS,3,Static,4
18518,/bigdata/digbose92/MovieNet/trailer/tt5437970/shot_0044.mp4,ECS,0,Motion,0
18519,/bigdata/digbose92/MovieNet/trailer/tt5437970/shot_0024.mp4,ECS,0,Motion,0
18520,/bigdata/digbose92/MovieNet/trailer/tt5437970/shot_0021.mp4,FS,3,Static,4
18521,/bigdata/digbose92/MovieNet/trailer/tt5437970/shot_0058.mp4,ECS,0,Static,4
18522,/bigdata/digbose92/MovieNet/trailer/tt5437970/shot_0023.mp4,MS,2,Static,4
18523,/bigdata/digbose92/MovieNet/trailer/tt2819570/shot_0001.mp4,LS,4,Motion,0
18524,/bigdata/digbose92/MovieNet/trailer/tt2239900/shot_0030.mp4,FS,3,Static,4
18525,/bigdata/digbose92/MovieNet/trailer/tt2239900/shot_0012.mp4,FS,3,Push,1
18526,/bigdata/digbose92/MovieNet/trailer/tt2239900/shot_0007.mp4,ECS,0,Motion,0
18527,/bigdata/digbose92/MovieNet/trailer/tt2239900/shot_0003.mp4,ECS,0,Static,4
18528,/bigdata/digbose92/MovieNet/trailer/tt2583530/shot_0026.mp4,MS,2,Static,4
18529,/bigdata/digbose92/MovieNet/trailer/tt2583530/shot_0023.mp4,LS,4,Static,4
18530,/bigdata/digbose92/MovieNet/trailer/tt4135076/shot_0015.mp4,CS,1,Static,4
18531,/bigdata/digbose92/MovieNet/trailer/tt4135076/shot_0017.mp4,LS,4,Static,4
18532,/bigdata/digbose92/MovieNet/trailer/tt4135076/shot_0009.mp4,LS,4,Motion,0
18533,/bigdata/digbose92/MovieNet/trailer/tt4135076/shot_0025.mp4,ECS,0,Motion,0
18534,/bigdata/digbose92/MovieNet/trailer/tt4135076/shot_0004.mp4,LS,4,Static,4
18535,/bigdata/digbose92/MovieNet/trailer/tt4135076/shot_0005.mp4,MS,2,Motion,0
18536,/bigdata/digbose92/MovieNet/trailer/tt4135076/shot_0032.mp4,MS,2,Static,4
18537,/bigdata/digbose92/MovieNet/trailer/tt5493706/shot_0038.mp4,ECS,0,Motion,0
18538,/bigdata/digbose92/MovieNet/trailer/tt5493706/shot_0028.mp4,LS,4,Static,4
18539,/bigdata/digbose92/MovieNet/trailer/tt5493706/shot_0107.mp4,LS,4,Static,4
18540,/bigdata/digbose92/MovieNet/trailer/tt4096750/shot_0022.mp4,CS,1,Motion,0
18541,/bigdata/digbose92/MovieNet/trailer/tt2896036/shot_0020.mp4,ECS,0,Static,4
18542,/bigdata/digbose92/MovieNet/trailer/tt2896036/shot_0019.mp4,MS,2,Static,4
18543,/bigdata/digbose92/MovieNet/trailer/tt2393917/shot_0074.mp4,MS,2,Static,4
18544,/bigdata/digbose92/MovieNet/trailer/tt2393917/shot_0069.mp4,MS,2,Static,4
18545,/bigdata/digbose92/MovieNet/trailer/tt2393917/shot_0079.mp4,CS,1,Motion,0
18546,/bigdata/digbose92/MovieNet/trailer/tt2393917/shot_0053.mp4,CS,1,Static,4
18547,/bigdata/digbose92/MovieNet/trailer/tt2393917/shot_0075.mp4,MS,2,Static,4
18548,/bigdata/digbose92/MovieNet/trailer/tt2393917/shot_0054.mp4,ECS,0,Motion,0
18549,/bigdata/digbose92/MovieNet/trailer/tt5799566/shot_0055.mp4,FS,3,Pull,2
18550,/bigdata/digbose92/MovieNet/trailer/tt5799566/shot_0026.mp4,FS,3,Motion,0
18551,/bigdata/digbose92/MovieNet/trailer/tt5799566/shot_0009.mp4,MS,2,Static,4
18552,/bigdata/digbose92/MovieNet/trailer/tt5799566/shot_0057.mp4,FS,3,Static,4
18553,/bigdata/digbose92/MovieNet/trailer/tt4032496/shot_0022.mp4,MS,2,Static,4
18554,/bigdata/digbose92/MovieNet/trailer/tt4032496/shot_0011.mp4,MS,2,Static,4
18555,/bigdata/digbose92/MovieNet/trailer/tt4032496/shot_0047.mp4,ECS,0,Static,4
18556,/bigdata/digbose92/MovieNet/trailer/tt4032496/shot_0036.mp4,ECS,0,Static,4
18557,/bigdata/digbose92/MovieNet/trailer/tt4032496/shot_0004.mp4,CS,1,Static,4
18558,/bigdata/digbose92/MovieNet/trailer/tt2526514/shot_0020.mp4,CS,1,Static,4
18559,/bigdata/digbose92/MovieNet/trailer/tt2526514/shot_0001.mp4,LS,4,Static,4
18560,/bigdata/digbose92/MovieNet/trailer/tt2526514/shot_0002.mp4,LS,4,Static,4
18561,/bigdata/digbose92/MovieNet/trailer/tt2370268/shot_0020.mp4,CS,1,Motion,0
18562,/bigdata/digbose92/MovieNet/trailer/tt3006814/shot_0047.mp4,LS,4,Static,4
18563,/bigdata/digbose92/MovieNet/trailer/tt3006814/shot_0036.mp4,ECS,0,Static,4
18564,/bigdata/digbose92/MovieNet/trailer/tt3006814/shot_0026.mp4,ECS,0,Static,4
18565,/bigdata/digbose92/MovieNet/trailer/tt3006814/shot_0009.mp4,MS,2,Static,4
18566,/bigdata/digbose92/MovieNet/trailer/tt3006814/shot_0052.mp4,CS,1,Static,4
18567,/bigdata/digbose92/MovieNet/trailer/tt3006814/shot_0025.mp4,MS,2,Static,4
18568,/bigdata/digbose92/MovieNet/trailer/tt3006814/shot_0034.mp4,ECS,0,Static,4
18569,/bigdata/digbose92/MovieNet/trailer/tt3006814/shot_0033.mp4,ECS,0,Static,4
18570,/bigdata/digbose92/MovieNet/trailer/tt3006814/shot_0039.mp4,FS,3,Static,4
18571,/bigdata/digbose92/MovieNet/trailer/tt3006814/shot_0049.mp4,CS,1,Static,4
18572,/bigdata/digbose92/MovieNet/trailer/tt2075280/shot_0018.mp4,ECS,0,Motion,0
18573,/bigdata/digbose92/MovieNet/trailer/tt2075280/shot_0025.mp4,MS,2,Static,4
18574,/bigdata/digbose92/MovieNet/trailer/tt2075280/shot_0004.mp4,CS,1,Motion,0
18575,/bigdata/digbose92/MovieNet/trailer/tt2309961/shot_0020.mp4,ECS,0,Motion,0
18576,/bigdata/digbose92/MovieNet/trailer/tt2309961/shot_0007.mp4,ECS,0,Static,4
18577,/bigdata/digbose92/MovieNet/trailer/tt2309961/shot_0010.mp4,LS,4,Motion,0
18578,/bigdata/digbose92/MovieNet/trailer/tt2309961/shot_0042.mp4,ECS,0,Static,4
18579,/bigdata/digbose92/MovieNet/trailer/tt2309961/shot_0058.mp4,ECS,0,Motion,0
18580,/bigdata/digbose92/MovieNet/trailer/tt2960058/shot_0024.mp4,ECS,0,Static,4
18581,/bigdata/digbose92/MovieNet/trailer/tt2960058/shot_0058.mp4,CS,1,Static,4
18582,/bigdata/digbose92/MovieNet/trailer/tt4717194/shot_0022.mp4,FS,3,Static,4
18583,/bigdata/digbose92/MovieNet/trailer/tt4717194/shot_0017.mp4,MS,2,Static,4
18584,/bigdata/digbose92/MovieNet/trailer/tt4717194/shot_0012.mp4,CS,1,Static,4
18585,/bigdata/digbose92/MovieNet/trailer/tt4717194/shot_0021.mp4,MS,2,Motion,0
18586,/bigdata/digbose92/MovieNet/trailer/tt4717194/shot_0038.mp4,MS,2,Static,4
18587,/bigdata/digbose92/MovieNet/trailer/tt3699150/shot_0121.mp4,LS,4,Motion,0
18588,/bigdata/digbose92/MovieNet/trailer/tt3699150/shot_0046.mp4,MS,2,Motion,0
18589,/bigdata/digbose92/MovieNet/trailer/tt3699150/shot_0024.mp4,MS,2,Static,4
18590,/bigdata/digbose92/MovieNet/trailer/tt3699150/shot_0017.mp4,CS,1,Motion,0
18591,/bigdata/digbose92/MovieNet/trailer/tt3699150/shot_0029.mp4,MS,2,Static,4
18592,/bigdata/digbose92/MovieNet/trailer/tt3699150/shot_0038.mp4,MS,2,Static,4
18593,/bigdata/digbose92/MovieNet/trailer/tt3699150/shot_0083.mp4,CS,1,Static,4
18594,/bigdata/digbose92/MovieNet/trailer/tt3699150/shot_0081.mp4,MS,2,Push,1
18595,/bigdata/digbose92/MovieNet/trailer/tt3699150/shot_0004.mp4,LS,4,Motion,0
18596,/bigdata/digbose92/MovieNet/trailer/tt3699150/shot_0107.mp4,MS,2,Static,4
18597,/bigdata/digbose92/MovieNet/trailer/tt3699150/shot_0039.mp4,CS,1,Static,4
18598,/bigdata/digbose92/MovieNet/trailer/tt3699150/shot_0037.mp4,ECS,0,Static,4
18599,/bigdata/digbose92/MovieNet/trailer/tt3699150/shot_0113.mp4,ECS,0,Static,4
18600,/bigdata/digbose92/MovieNet/trailer/tt2622874/shot_0024.mp4,CS,1,Static,4
18601,/bigdata/digbose92/MovieNet/trailer/tt2622874/shot_0035.mp4,ECS,0,Static,4
18602,/bigdata/digbose92/MovieNet/trailer/tt2622874/shot_0016.mp4,FS,3,Static,4
18603,/bigdata/digbose92/MovieNet/trailer/tt2622874/shot_0060.mp4,CS,1,Motion,0
18604,/bigdata/digbose92/MovieNet/trailer/tt2622874/shot_0063.mp4,CS,1,Static,4
18605,/bigdata/digbose92/MovieNet/trailer/tt2622874/shot_0048.mp4,ECS,0,Motion,0
18606,/bigdata/digbose92/MovieNet/trailer/tt2622874/shot_0056.mp4,LS,4,Static,4
18607,/bigdata/digbose92/MovieNet/trailer/tt2098700/shot_0026.mp4,FS,3,Static,4
18608,/bigdata/digbose92/MovieNet/trailer/tt2098700/shot_0018.mp4,ECS,0,Motion,0
18609,/bigdata/digbose92/MovieNet/trailer/tt3863420/shot_0047.mp4,ECS,0,Motion,0
18610,/bigdata/digbose92/MovieNet/trailer/tt3863420/shot_0017.mp4,ECS,0,Motion,0
18611,/bigdata/digbose92/MovieNet/trailer/tt3863420/shot_0029.mp4,LS,4,Motion,0
18612,/bigdata/digbose92/MovieNet/trailer/tt3863420/shot_0056.mp4,ECS,0,Motion,0
18613,/bigdata/digbose92/MovieNet/trailer/tt3863420/shot_0057.mp4,ECS,0,Motion,0
18614,/bigdata/digbose92/MovieNet/trailer/tt3725832/shot_0001.mp4,ECS,0,Static,4
18615,/bigdata/digbose92/MovieNet/trailer/tt2297812/shot_0087.mp4,ECS,0,Static,4
18616,/bigdata/digbose92/MovieNet/trailer/tt2297812/shot_0016.mp4,CS,1,Static,4
18617,/bigdata/digbose92/MovieNet/trailer/tt2297812/shot_0041.mp4,ECS,0,Static,4
18618,/bigdata/digbose92/MovieNet/trailer/tt2297812/shot_0026.mp4,ECS,0,Motion,0
18619,/bigdata/digbose92/MovieNet/trailer/tt2297812/shot_0081.mp4,ECS,0,Static,4
18620,/bigdata/digbose92/MovieNet/trailer/tt2297812/shot_0059.mp4,ECS,0,Static,4
18621,/bigdata/digbose92/MovieNet/trailer/tt2297812/shot_0013.mp4,ECS,0,Static,4
18622,/bigdata/digbose92/MovieNet/trailer/tt2297812/shot_0056.mp4,ECS,0,Static,4
18623,/bigdata/digbose92/MovieNet/trailer/tt2678366/shot_0040.mp4,ECS,0,Static,4
18624,/bigdata/digbose92/MovieNet/trailer/tt2678366/shot_0007.mp4,MS,2,Static,4
18625,/bigdata/digbose92/MovieNet/trailer/tt3620298/shot_0001.mp4,ECS,0,Static,4
18626,/bigdata/digbose92/MovieNet/trailer/tt2136847/shot_0006.mp4,MS,2,Motion,0
18627,/bigdata/digbose92/MovieNet/trailer/tt2136847/shot_0021.mp4,ECS,0,Motion,0
18628,/bigdata/digbose92/MovieNet/trailer/tt2136847/shot_0008.mp4,FS,3,Motion,0
18629,/bigdata/digbose92/MovieNet/trailer/tt2136847/shot_0003.mp4,NA,NA,Push,3
18630,/bigdata/digbose92/MovieNet/trailer/tt2136847/shot_0026.mp4,CS,1,Static,4
18631,/bigdata/digbose92/MovieNet/trailer/tt2136847/shot_0002.mp4,CS,1,Static,4
18632,/bigdata/digbose92/MovieNet/trailer/tt2136847/shot_0004.mp4,LS,4,Motion,0
18633,/bigdata/digbose92/MovieNet/trailer/tt2136847/shot_0032.mp4,ECS,0,Static,4
18634,/bigdata/digbose92/MovieNet/trailer/tt5262450/shot_0015.mp4,FS,3,Motion,0
18635,/bigdata/digbose92/MovieNet/trailer/tt5262450/shot_0017.mp4,CS,1,Static,4
18636,/bigdata/digbose92/MovieNet/trailer/tt2459156/shot_0053.mp4,MS,2,Motion,0
18637,/bigdata/digbose92/MovieNet/trailer/tt2459156/shot_0003.mp4,LS,4,Static,4
18638,/bigdata/digbose92/MovieNet/trailer/tt2459156/shot_0025.mp4,CS,1,Static,4
18639,/bigdata/digbose92/MovieNet/trailer/tt2459156/shot_0023.mp4,CS,1,Static,4
18640,/bigdata/digbose92/MovieNet/trailer/tt2459156/shot_0032.mp4,CS,1,Static,4
18641,/bigdata/digbose92/MovieNet/trailer/tt2275802/shot_0069.mp4,MS,2,Motion,0
18642,/bigdata/digbose92/MovieNet/trailer/tt2275802/shot_0070.mp4,LS,4,Motion,0
18643,/bigdata/digbose92/MovieNet/trailer/tt2275802/shot_0002.mp4,MS,2,Static,4
18644,/bigdata/digbose92/MovieNet/trailer/tt2275802/shot_0064.mp4,FS,3,Static,4
18645,/bigdata/digbose92/MovieNet/trailer/tt2268353/shot_0060.mp4,CS,1,Static,4
18646,/bigdata/digbose92/MovieNet/trailer/tt2268353/shot_0070.mp4,CS,1,Static,4
18647,/bigdata/digbose92/MovieNet/trailer/tt2268353/shot_0042.mp4,CS,1,Static,4
18648,/bigdata/digbose92/MovieNet/trailer/tt2268353/shot_0026.mp4,CS,1,Static,4
18649,/bigdata/digbose92/MovieNet/trailer/tt2268353/shot_0028.mp4,LS,4,Static,4
18650,/bigdata/digbose92/MovieNet/trailer/tt2268353/shot_0052.mp4,ECS,0,Static,4
18651,/bigdata/digbose92/MovieNet/trailer/tt2732404/shot_0001.mp4,LS,4,Static,4
18652,/bigdata/digbose92/MovieNet/trailer/tt3485166/shot_0001.mp4,LS,4,Push,1
18653,/bigdata/digbose92/MovieNet/trailer/tt3485166/shot_0041.mp4,CS,1,Motion,0
18654,/bigdata/digbose92/MovieNet/trailer/tt3485166/shot_0003.mp4,LS,4,Static,4
18655,/bigdata/digbose92/MovieNet/trailer/tt3485166/shot_0048.mp4,FS,3,Motion,0
18656,/bigdata/digbose92/MovieNet/trailer/tt3485166/shot_0059.mp4,FS,3,Static,4
18657,/bigdata/digbose92/MovieNet/trailer/tt3485166/shot_0057.mp4,FS,3,Motion,0
18658,/bigdata/digbose92/MovieNet/trailer/tt4048668/shot_0027.mp4,MS,2,Motion,0
18659,/bigdata/digbose92/MovieNet/trailer/tt4048668/shot_0046.mp4,FS,3,Static,4
18660,/bigdata/digbose92/MovieNet/trailer/tt4048668/shot_0045.mp4,MS,2,Static,4
18661,/bigdata/digbose92/MovieNet/trailer/tt4048668/shot_0006.mp4,CS,1,Static,4
18662,/bigdata/digbose92/MovieNet/trailer/tt4048668/shot_0003.mp4,MS,2,Motion,0
18663,/bigdata/digbose92/MovieNet/trailer/tt4048668/shot_0025.mp4,MS,2,Motion,0
18664,/bigdata/digbose92/MovieNet/trailer/tt4048668/shot_0004.mp4,FS,3,Motion,0
18665,/bigdata/digbose92/MovieNet/trailer/tt4048668/shot_0005.mp4,FS,3,Static,4
18666,/bigdata/digbose92/MovieNet/trailer/tt3391268/shot_0014.mp4,CS,1,Motion,0
18667,/bigdata/digbose92/MovieNet/trailer/tt2338846/shot_0040.mp4,FS,3,Motion,0
18668,/bigdata/digbose92/MovieNet/trailer/tt2338846/shot_0021.mp4,LS,4,Static,4
18669,/bigdata/digbose92/MovieNet/trailer/tt2338846/shot_0028.mp4,FS,3,Static,4
18670,/bigdata/digbose92/MovieNet/trailer/tt2175947/shot_0051.mp4,CS,1,Static,4
18671,/bigdata/digbose92/MovieNet/trailer/tt2175947/shot_0060.mp4,FS,3,Static,4
18672,/bigdata/digbose92/MovieNet/trailer/tt2175947/shot_0026.mp4,MS,2,Static,4
18673,/bigdata/digbose92/MovieNet/trailer/tt2175947/shot_0009.mp4,FS,3,Static,4
18674,/bigdata/digbose92/MovieNet/trailer/tt2175947/shot_0056.mp4,MS,2,Motion,0
18675,/bigdata/digbose92/MovieNet/trailer/tt2175947/shot_0032.mp4,CS,1,Static,4
18676,/bigdata/digbose92/MovieNet/trailer/tt3478232/shot_0046.mp4,CS,1,Static,4
18677,/bigdata/digbose92/MovieNet/trailer/tt3478232/shot_0022.mp4,ECS,0,Motion,0
18678,/bigdata/digbose92/MovieNet/trailer/tt3478232/shot_0050.mp4,MS,2,Motion,0
18679,/bigdata/digbose92/MovieNet/trailer/tt3478232/shot_0001.mp4,LS,4,Pull,2
18680,/bigdata/digbose92/MovieNet/trailer/tt3478232/shot_0015.mp4,CS,1,Static,4
18681,/bigdata/digbose92/MovieNet/trailer/tt3478232/shot_0019.mp4,CS,1,Static,4
18682,/bigdata/digbose92/MovieNet/trailer/tt3478232/shot_0003.mp4,ECS,0,Static,4
18683,/bigdata/digbose92/MovieNet/trailer/tt3478232/shot_0059.mp4,ECS,0,Static,4
18684,/bigdata/digbose92/MovieNet/trailer/tt3478232/shot_0032.mp4,FS,3,Static,4
18685,/bigdata/digbose92/MovieNet/trailer/tt5333110/shot_0002.mp4,LS,4,Static,4
18686,/bigdata/digbose92/MovieNet/trailer/tt2043962/shot_0102.mp4,ECS,0,Static,4
18687,/bigdata/digbose92/MovieNet/trailer/tt2043962/shot_0080.mp4,MS,2,Static,4
18688,/bigdata/digbose92/MovieNet/trailer/tt2043962/shot_0040.mp4,CS,1,Static,4
18689,/bigdata/digbose92/MovieNet/trailer/tt2043962/shot_0098.mp4,CS,1,Static,4
18690,/bigdata/digbose92/MovieNet/trailer/tt2043962/shot_0091.mp4,ECS,0,Static,4
18691,/bigdata/digbose92/MovieNet/trailer/tt2043962/shot_0064.mp4,FS,3,Motion,0
18692,/bigdata/digbose92/MovieNet/trailer/tt3701074/shot_0024.mp4,LS,4,Motion,0
18693,/bigdata/digbose92/MovieNet/trailer/tt3701074/shot_0008.mp4,FS,3,Motion,0
18694,/bigdata/digbose92/MovieNet/trailer/tt3701074/shot_0005.mp4,FS,3,Static,4
18695,/bigdata/digbose92/MovieNet/trailer/tt2933544/shot_0020.mp4,LS,4,Pull,2
18696,/bigdata/digbose92/MovieNet/trailer/tt2933544/shot_0009.mp4,MS,2,Motion,0
