,Unnamed: 0,Filename,Scale_label,Scale_value,Movement_label,Movement_value,Split
20940,20940,/bigdata/digbose92/MovieNet/trailer/tt2988700/shot_0009.mp4,CS,1.0,Static,4,train
20941,20941,/bigdata/digbose92/MovieNet/trailer/tt2988700/shot_0103.mp4,CS,1.0,Static,4,test
20942,20942,/bigdata/digbose92/MovieNet/trailer/tt3202478/shot_0014.mp4,CS,1.0,Motion,0,val
20943,20943,/bigdata/digbose92/MovieNet/trailer/tt2935564/shot_0008.mp4,ECS,0.0,Static,4,train
20944,20944,/bigdata/digbose92/MovieNet/trailer/tt2661382/shot_0001.mp4,MS,2.0,Static,4,train
20945,20945,/bigdata/digbose92/MovieNet/trailer/tt2661382/shot_0014.mp4,MS,2.0,Static,4,train
20946,20946,/bigdata/digbose92/MovieNet/trailer/tt2661382/shot_0003.mp4,MS,2.0,Static,4,train
20947,20947,/bigdata/digbose92/MovieNet/trailer/tt2661382/shot_0005.mp4,MS,2.0,Motion,0,train
20948,20948,/bigdata/digbose92/MovieNet/trailer/tt2661382/shot_0039.mp4,ECS,0.0,Motion,0,train
20949,20949,/bigdata/digbose92/MovieNet/trailer/tt3421780/shot_0066.mp4,CS,1.0,Static,4,val
20950,20950,/bigdata/digbose92/MovieNet/trailer/tt3421780/shot_0072.mp4,CS,1.0,Static,4,train
20951,20951,/bigdata/digbose92/MovieNet/trailer/tt3421780/shot_0006.mp4,MS,2.0,Static,4,val
20952,20952,/bigdata/digbose92/MovieNet/trailer/tt4657280/shot_0027.mp4,LS,4.0,Static,4,train
20953,20953,/bigdata/digbose92/MovieNet/trailer/tt4657280/shot_0023.mp4,LS,4.0,Pull,2,val
20954,20954,/bigdata/digbose92/MovieNet/trailer/tt2959352/shot_0001.mp4,LS,4.0,Motion,0,train
20955,20955,/bigdata/digbose92/MovieNet/trailer/tt2959352/shot_0015.mp4,LS,4.0,Static,4,train
20956,20956,/bigdata/digbose92/MovieNet/trailer/tt2959352/shot_0018.mp4,MS,2.0,Motion,0,val
20957,20957,/bigdata/digbose92/MovieNet/trailer/tt2065967/shot_0044.mp4,LS,4.0,Static,4,train
20958,20958,/bigdata/digbose92/MovieNet/trailer/tt2065967/shot_0030.mp4,CS,1.0,Static,4,train
20959,20959,/bigdata/digbose92/MovieNet/trailer/tt2065967/shot_0024.mp4,MS,2.0,Static,4,train
20960,20960,/bigdata/digbose92/MovieNet/trailer/tt2065967/shot_0014.mp4,LS,4.0,Push,1,train
20961,20961,/bigdata/digbose92/MovieNet/trailer/tt2065967/shot_0007.mp4,LS,4.0,Motion,0,train
20963,20963,/bigdata/digbose92/MovieNet/trailer/tt2065967/shot_0018.mp4,FS,3.0,Static,4,train
20964,20964,/bigdata/digbose92/MovieNet/trailer/tt2740710/shot_0001.mp4,FS,3.0,Motion,0,val
20965,20965,/bigdata/digbose92/MovieNet/trailer/tt2740710/shot_0007.mp4,CS,1.0,Static,4,val
20966,20966,/bigdata/digbose92/MovieNet/trailer/tt2740710/shot_0032.mp4,CS,1.0,Static,4,train
20967,20967,/bigdata/digbose92/MovieNet/trailer/tt5097070/shot_0024.mp4,FS,3.0,Static,4,val
20968,20968,/bigdata/digbose92/MovieNet/trailer/tt5097070/shot_0047.mp4,FS,3.0,Static,4,train
20969,20969,/bigdata/digbose92/MovieNet/trailer/tt5097070/shot_0003.mp4,FS,3.0,Motion,0,train
20970,20970,/bigdata/digbose92/MovieNet/trailer/tt5097070/shot_0058.mp4,MS,2.0,Static,4,train
20971,20971,/bigdata/digbose92/MovieNet/trailer/tt5097070/shot_0004.mp4,FS,3.0,Motion,0,train
20972,20972,/bigdata/digbose92/MovieNet/trailer/tt5097070/shot_0049.mp4,FS,3.0,Motion,0,test
20973,20973,/bigdata/digbose92/MovieNet/trailer/tt2994788/shot_0003.mp4,FS,3.0,Push,1,train
20974,20974,/bigdata/digbose92/MovieNet/trailer/tt2243361/shot_0001.mp4,MS,2.0,Static,4,test
20975,20975,/bigdata/digbose92/MovieNet/trailer/tt2243361/shot_0036.mp4,MS,2.0,Static,4,train
20976,20976,/bigdata/digbose92/MovieNet/trailer/tt2243361/shot_0042.mp4,CS,1.0,Static,4,train
20977,20977,/bigdata/digbose92/MovieNet/trailer/tt4121640/shot_0029.mp4,LS,4.0,Motion,0,train
20978,20978,/bigdata/digbose92/MovieNet/trailer/tt4121640/shot_0023.mp4,FS,3.0,Static,4,train
20979,20979,/bigdata/digbose92/MovieNet/trailer/tt3033080/shot_0022.mp4,MS,2.0,Static,4,test
20980,20980,/bigdata/digbose92/MovieNet/trailer/tt3033080/shot_0010.mp4,LS,4.0,Motion,0,test
20981,20981,/bigdata/digbose92/MovieNet/trailer/tt3033080/shot_0028.mp4,ECS,0.0,Push,1,train
20982,20982,/bigdata/digbose92/MovieNet/trailer/tt3033080/shot_0023.mp4,ECS,0.0,Static,4,test
20983,20983,/bigdata/digbose92/MovieNet/trailer/tt4937156/shot_0020.mp4,ECS,0.0,Motion,0,train
20984,20984,/bigdata/digbose92/MovieNet/trailer/tt4937156/shot_0021.mp4,FS,3.0,Static,4,val
20985,20985,/bigdata/digbose92/MovieNet/trailer/tt4937156/shot_0019.mp4,ECS,0.0,Motion,0,train
20986,20986,/bigdata/digbose92/MovieNet/trailer/tt4937156/shot_0049.mp4,MS,2.0,Motion,0,test
20987,20987,/bigdata/digbose92/MovieNet/trailer/tt2591732/shot_0045.mp4,ECS,0.0,Static,4,train
20988,20988,/bigdata/digbose92/MovieNet/trailer/tt2591732/shot_0035.mp4,LS,4.0,Motion,0,test
20989,20989,/bigdata/digbose92/MovieNet/trailer/tt2591732/shot_0063.mp4,CS,1.0,Static,4,val
20990,20990,/bigdata/digbose92/MovieNet/trailer/tt2591732/shot_0067.mp4,MS,2.0,Motion,0,train
20991,20991,/bigdata/digbose92/MovieNet/trailer/tt2591732/shot_0064.mp4,FS,3.0,Static,4,train
20992,20992,/bigdata/digbose92/MovieNet/trailer/tt2591732/shot_0037.mp4,CS,1.0,Static,4,train
20993,20993,/bigdata/digbose92/MovieNet/trailer/tt2591732/shot_0057.mp4,LS,4.0,Pull,2,test
20994,20994,/bigdata/digbose92/MovieNet/trailer/tt3444184/shot_0001.mp4,LS,4.0,Push,1,test
20995,20995,/bigdata/digbose92/MovieNet/trailer/tt3444184/shot_0053.mp4,FS,3.0,Static,4,train
20996,20996,/bigdata/digbose92/MovieNet/trailer/tt3444184/shot_0058.mp4,ECS,0.0,Static,4,train
20997,20997,/bigdata/digbose92/MovieNet/trailer/tt3444184/shot_0075.mp4,ECS,0.0,Motion,0,train
20998,20998,/bigdata/digbose92/MovieNet/trailer/tt3179568/shot_0023.mp4,FS,3.0,Motion,0,train
20999,20999,/bigdata/digbose92/MovieNet/trailer/tt3995436/shot_0022.mp4,FS,3.0,Static,4,train
21000,21000,/bigdata/digbose92/MovieNet/trailer/tt3995436/shot_0024.mp4,FS,3.0,Static,4,val
21001,21001,/bigdata/digbose92/MovieNet/trailer/tt3995436/shot_0025.mp4,ECS,0.0,Static,4,train
21002,21002,/bigdata/digbose92/MovieNet/trailer/tt3995436/shot_0031.mp4,MS,2.0,Static,4,train
21003,21003,/bigdata/digbose92/MovieNet/trailer/tt2483516/shot_0044.mp4,FS,3.0,Static,4,train
21004,21004,/bigdata/digbose92/MovieNet/trailer/tt2483516/shot_0088.mp4,ECS,0.0,Static,4,val
21005,21005,/bigdata/digbose92/MovieNet/trailer/tt2483516/shot_0055.mp4,FS,3.0,Static,4,test
21006,21006,/bigdata/digbose92/MovieNet/trailer/tt2483516/shot_0047.mp4,FS,3.0,Static,4,train
21007,21007,/bigdata/digbose92/MovieNet/trailer/tt2483516/shot_0040.mp4,LS,4.0,Static,4,train
21008,21008,/bigdata/digbose92/MovieNet/trailer/tt2483516/shot_0060.mp4,CS,1.0,Static,4,train
21009,21009,/bigdata/digbose92/MovieNet/trailer/tt2483516/shot_0048.mp4,LS,4.0,Static,4,train
21010,21010,/bigdata/digbose92/MovieNet/trailer/tt2483516/shot_0065.mp4,FS,3.0,Static,4,train
21011,21011,/bigdata/digbose92/MovieNet/trailer/tt2483516/shot_0039.mp4,CS,1.0,Motion,0,train
21012,21012,/bigdata/digbose92/MovieNet/trailer/tt3211594/shot_0011.mp4,CS,1.0,Motion,0,val
21013,21013,/bigdata/digbose92/MovieNet/trailer/tt3211594/shot_0017.mp4,CS,1.0,Static,4,train
21014,21014,/bigdata/digbose92/MovieNet/trailer/tt3211594/shot_0029.mp4,ECS,0.0,Static,4,val
21015,21015,/bigdata/digbose92/MovieNet/trailer/tt3211594/shot_0025.mp4,FS,3.0,Motion,0,train
21016,21016,/bigdata/digbose92/MovieNet/trailer/tt2814514/shot_0015.mp4,LS,4.0,Static,4,train
21017,21017,/bigdata/digbose92/MovieNet/trailer/tt2814514/shot_0028.mp4,FS,3.0,Static,4,train
21018,21018,/bigdata/digbose92/MovieNet/trailer/tt2814514/shot_0013.mp4,FS,3.0,Static,4,train
21019,21019,/bigdata/digbose92/MovieNet/trailer/tt3062242/shot_0006.mp4,MS,2.0,Static,4,train
21020,21020,/bigdata/digbose92/MovieNet/trailer/tt2192242/shot_0037.mp4,LS,4.0,Motion,0,test
21021,21021,/bigdata/digbose92/MovieNet/trailer/tt2024396/shot_0011.mp4,MS,2.0,Motion,0,val
21022,21022,/bigdata/digbose92/MovieNet/trailer/tt3654964/shot_0051.mp4,MS,2.0,Static,4,train
21023,21023,/bigdata/digbose92/MovieNet/trailer/tt3654964/shot_0069.mp4,CS,1.0,Static,4,train
21024,21024,/bigdata/digbose92/MovieNet/trailer/tt3654964/shot_0062.mp4,ECS,0.0,Static,4,train
21025,21025,/bigdata/digbose92/MovieNet/trailer/tt3654964/shot_0017.mp4,ECS,0.0,Static,4,train
21026,21026,/bigdata/digbose92/MovieNet/trailer/tt3654964/shot_0010.mp4,CS,1.0,Static,4,train
21027,21027,/bigdata/digbose92/MovieNet/trailer/tt3654964/shot_0036.mp4,ECS,0.0,Static,4,train
21028,21028,/bigdata/digbose92/MovieNet/trailer/tt3654964/shot_0067.mp4,FS,3.0,Push,1,val
21029,21029,/bigdata/digbose92/MovieNet/trailer/tt3654964/shot_0065.mp4,CS,1.0,Static,4,train
21030,21030,/bigdata/digbose92/MovieNet/trailer/tt3072876/shot_0024.mp4,MS,2.0,Motion,0,val
21031,21031,/bigdata/digbose92/MovieNet/trailer/tt3072876/shot_0010.mp4,ECS,0.0,Static,4,train
21032,21032,/bigdata/digbose92/MovieNet/trailer/tt3072876/shot_0041.mp4,CS,1.0,Static,4,test
21033,21033,/bigdata/digbose92/MovieNet/trailer/tt3072876/shot_0019.mp4,MS,2.0,Motion,0,train
21034,21034,/bigdata/digbose92/MovieNet/trailer/tt3072876/shot_0037.mp4,CS,1.0,Static,4,train
21035,21035,/bigdata/digbose92/MovieNet/trailer/tt2450520/shot_0040.mp4,FS,3.0,Static,4,train
21036,21036,/bigdata/digbose92/MovieNet/trailer/tt2450520/shot_0026.mp4,ECS,0.0,Static,4,train
21037,21037,/bigdata/digbose92/MovieNet/trailer/tt2450520/shot_0023.mp4,ECS,0.0,Static,4,val
21038,21038,/bigdata/digbose92/MovieNet/trailer/tt2450520/shot_0039.mp4,ECS,0.0,Static,4,train
21039,21039,/bigdata/digbose92/MovieNet/trailer/tt2450520/shot_0037.mp4,MS,2.0,Static,4,train
21040,21040,/bigdata/digbose92/MovieNet/trailer/tt3805948/shot_0031.mp4,LS,4.0,Motion,0,train
21041,21041,/bigdata/digbose92/MovieNet/trailer/tt5434568/shot_0001.mp4,CS,1.0,Motion,0,train
21042,21042,/bigdata/digbose92/MovieNet/trailer/tt5434568/shot_0005.mp4,CS,1.0,Motion,0,train
21043,21043,/bigdata/digbose92/MovieNet/trailer/tt4276820/shot_0068.mp4,MS,2.0,Motion,0,val
21044,21044,/bigdata/digbose92/MovieNet/trailer/tt4276820/shot_0035.mp4,CS,1.0,Static,4,train
21045,21045,/bigdata/digbose92/MovieNet/trailer/tt4276820/shot_0053.mp4,FS,3.0,Static,4,test
21046,21046,/bigdata/digbose92/MovieNet/trailer/tt4276820/shot_0075.mp4,ECS,0.0,Static,4,test
21047,21047,/bigdata/digbose92/MovieNet/trailer/tt4276820/shot_0033.mp4,CS,1.0,Push,1,train
21048,21048,/bigdata/digbose92/MovieNet/trailer/tt5212698/shot_0015.mp4,ECS,0.0,Static,4,train
21049,21049,/bigdata/digbose92/MovieNet/trailer/tt5164712/shot_0015.mp4,ECS,0.0,Static,4,train
21050,21050,/bigdata/digbose92/MovieNet/trailer/tt5164712/shot_0029.mp4,ECS,0.0,Static,4,train
21051,21051,/bigdata/digbose92/MovieNet/trailer/tt5164712/shot_0008.mp4,CS,1.0,Static,4,val
21052,21052,/bigdata/digbose92/MovieNet/trailer/tt5164712/shot_0018.mp4,ECS,0.0,Static,4,train
21053,21053,/bigdata/digbose92/MovieNet/trailer/tt2819130/shot_0058.mp4,CS,1.0,Static,4,train
21055,21055,/bigdata/digbose92/MovieNet/trailer/tt5998104/shot_0041.mp4,MS,2.0,Motion,0,val
21056,21056,/bigdata/digbose92/MovieNet/trailer/tt5998104/shot_0018.mp4,LS,4.0,Motion,0,val
21057,21057,/bigdata/digbose92/MovieNet/trailer/tt5998104/shot_0031.mp4,CS,1.0,Static,4,train
21058,21058,/bigdata/digbose92/MovieNet/trailer/tt3229768/shot_0073.mp4,FS,3.0,Motion,0,val
21059,21059,/bigdata/digbose92/MovieNet/trailer/tt3229768/shot_0074.mp4,FS,3.0,Motion,0,train
21060,21060,/bigdata/digbose92/MovieNet/trailer/tt3229768/shot_0078.mp4,LS,4.0,Motion,0,train
21061,21061,/bigdata/digbose92/MovieNet/trailer/tt3229768/shot_0056.mp4,MS,2.0,Motion,0,train
21062,21062,/bigdata/digbose92/MovieNet/trailer/tt5312370/shot_0082.mp4,FS,3.0,Static,4,train
21063,21063,/bigdata/digbose92/MovieNet/trailer/tt5312370/shot_0087.mp4,CS,1.0,Static,4,train
21064,21064,/bigdata/digbose92/MovieNet/trailer/tt5312370/shot_0036.mp4,CS,1.0,Static,4,val
21065,21065,/bigdata/digbose92/MovieNet/trailer/tt5312370/shot_0008.mp4,CS,1.0,Static,4,test
21066,21066,/bigdata/digbose92/MovieNet/trailer/tt5312370/shot_0077.mp4,CS,1.0,Motion,0,train
21067,21067,/bigdata/digbose92/MovieNet/trailer/tt5312370/shot_0000.mp4,MS,2.0,Motion,0,train
21068,21068,/bigdata/digbose92/MovieNet/trailer/tt2023714/shot_0001.mp4,ECS,0.0,Static,4,train
21069,21069,/bigdata/digbose92/MovieNet/trailer/tt2023714/shot_0016.mp4,CS,1.0,Motion,0,val
21070,21070,/bigdata/digbose92/MovieNet/trailer/tt2023714/shot_0019.mp4,ECS,0.0,Motion,0,train
21071,21071,/bigdata/digbose92/MovieNet/trailer/tt2023714/shot_0003.mp4,CS,1.0,Static,4,test
21072,21072,/bigdata/digbose92/MovieNet/trailer/tt2023714/shot_0026.mp4,MS,2.0,Motion,0,test
21073,21073,/bigdata/digbose92/MovieNet/trailer/tt2023714/shot_0004.mp4,ECS,0.0,Static,4,train
21074,21074,/bigdata/digbose92/MovieNet/trailer/tt2311078/shot_0020.mp4,MS,2.0,Static,4,train
21075,21075,/bigdata/digbose92/MovieNet/trailer/tt2311078/shot_0045.mp4,ECS,0.0,Static,4,train
21076,21076,/bigdata/digbose92/MovieNet/trailer/tt2311078/shot_0035.mp4,ECS,0.0,Static,4,val
21077,21077,/bigdata/digbose92/MovieNet/trailer/tt2311078/shot_0065.mp4,ECS,0.0,Static,4,train
21078,21078,/bigdata/digbose92/MovieNet/trailer/tt2311078/shot_0034.mp4,CS,1.0,Push,1,train
21079,21079,/bigdata/digbose92/MovieNet/trailer/tt2311078/shot_0033.mp4,ECS,0.0,Static,4,val
21080,21080,/bigdata/digbose92/MovieNet/trailer/tt2311078/shot_0049.mp4,FS,3.0,Static,4,val
21081,21081,/bigdata/digbose92/MovieNet/trailer/tt2311078/shot_0064.mp4,ECS,0.0,Static,4,train
21082,21082,/bigdata/digbose92/MovieNet/trailer/tt2311078/shot_0057.mp4,ECS,0.0,Motion,0,train
21083,21083,/bigdata/digbose92/MovieNet/trailer/tt3697566/shot_0016.mp4,FS,3.0,Motion,0,train
21084,21084,/bigdata/digbose92/MovieNet/trailer/tt3697566/shot_0023.mp4,FS,3.0,Motion,0,train
21086,21086,/bigdata/digbose92/MovieNet/trailer/tt2451742/shot_0029.mp4,FS,3.0,Static,4,test
21087,21087,/bigdata/digbose92/MovieNet/trailer/tt2451742/shot_0028.mp4,CS,1.0,Push,1,train
21088,21088,/bigdata/digbose92/MovieNet/trailer/tt2451742/shot_0002.mp4,LS,4.0,Static,4,train
21089,21089,/bigdata/digbose92/MovieNet/trailer/tt2451742/shot_0025.mp4,ECS,0.0,Static,4,val
21090,21090,/bigdata/digbose92/MovieNet/trailer/tt2451742/shot_0034.mp4,FS,3.0,Motion,0,train
21091,21091,/bigdata/digbose92/MovieNet/trailer/tt2451742/shot_0033.mp4,FS,3.0,Static,4,train
21092,21092,/bigdata/digbose92/MovieNet/trailer/tt2451742/shot_0032.mp4,FS,3.0,Static,4,train
21093,21093,/bigdata/digbose92/MovieNet/trailer/tt4425064/shot_0047.mp4,CS,1.0,Motion,0,train
21094,21094,/bigdata/digbose92/MovieNet/trailer/tt4425064/shot_0002.mp4,LS,4.0,Pull,2,train
21095,21095,/bigdata/digbose92/MovieNet/trailer/tt4425064/shot_0077.mp4,ECS,0.0,Static,4,train
21096,21096,/bigdata/digbose92/MovieNet/trailer/tt3206488/shot_0024.mp4,ECS,0.0,Static,4,train
21097,21097,/bigdata/digbose92/MovieNet/trailer/tt3206488/shot_0004.mp4,LS,4.0,Static,4,train
21098,21098,/bigdata/digbose92/MovieNet/trailer/tt3206488/shot_0056.mp4,ECS,0.0,Static,4,train
21099,21099,/bigdata/digbose92/MovieNet/trailer/tt2137267/shot_0011.mp4,LS,4.0,Static,4,train
21100,21100,/bigdata/digbose92/MovieNet/trailer/tt2137267/shot_0024.mp4,LS,4.0,Motion,0,val
21101,21101,/bigdata/digbose92/MovieNet/trailer/tt2137267/shot_0015.mp4,LS,4.0,Static,4,train
21102,21102,/bigdata/digbose92/MovieNet/trailer/tt2137267/shot_0040.mp4,LS,4.0,Motion,0,val
21103,21103,/bigdata/digbose92/MovieNet/trailer/tt2137267/shot_0006.mp4,ECS,0.0,Static,4,train
21104,21104,/bigdata/digbose92/MovieNet/trailer/tt2137267/shot_0031.mp4,LS,4.0,Motion,0,val
21105,21105,/bigdata/digbose92/MovieNet/trailer/tt3564794/shot_0045.mp4,FS,3.0,Static,4,train
21106,21106,/bigdata/digbose92/MovieNet/trailer/tt3564794/shot_0041.mp4,MS,2.0,Motion,0,val
21107,21107,/bigdata/digbose92/MovieNet/trailer/tt3564794/shot_0026.mp4,FS,3.0,Static,4,train
21108,21108,/bigdata/digbose92/MovieNet/trailer/tt4141368/shot_0002.mp4,CS,1.0,Static,4,train
21109,21109,/bigdata/digbose92/MovieNet/trailer/tt3273932/shot_0010.mp4,LS,4.0,Motion,0,train
21110,21110,/bigdata/digbose92/MovieNet/trailer/tt3273932/shot_0018.mp4,ECS,0.0,Motion,0,train
21111,21111,/bigdata/digbose92/MovieNet/trailer/tt3273932/shot_0023.mp4,MS,2.0,Static,4,train
21112,21112,/bigdata/digbose92/MovieNet/trailer/tt4665250/shot_0036.mp4,MS,2.0,Static,4,train
21113,21113,/bigdata/digbose92/MovieNet/trailer/tt4665250/shot_0009.mp4,FS,3.0,Motion,0,train
21114,21114,/bigdata/digbose92/MovieNet/trailer/tt4665250/shot_0056.mp4,LS,4.0,Static,4,train
21115,21115,/bigdata/digbose92/MovieNet/trailer/tt4665250/shot_0049.mp4,CS,1.0,Static,4,val
21116,21116,/bigdata/digbose92/MovieNet/trailer/tt3013270/shot_0010.mp4,ECS,0.0,Static,4,test
21117,21117,/bigdata/digbose92/MovieNet/trailer/tt3013270/shot_0009.mp4,MS,2.0,Motion,0,train
21118,21118,/bigdata/digbose92/MovieNet/trailer/tt3013270/shot_0043.mp4,FS,3.0,Static,4,train
21119,21119,/bigdata/digbose92/MovieNet/trailer/tt2668102/shot_0004.mp4,ECS,0.0,Static,4,train
21120,21120,/bigdata/digbose92/MovieNet/trailer/tt3741860/shot_0015.mp4,ECS,0.0,Static,4,train
21121,21121,/bigdata/digbose92/MovieNet/trailer/tt3741860/shot_0045.mp4,LS,4.0,Motion,0,val
21122,21122,/bigdata/digbose92/MovieNet/trailer/tt3741860/shot_0014.mp4,FS,3.0,Motion,0,train
21123,21123,/bigdata/digbose92/MovieNet/trailer/tt3741860/shot_0010.mp4,CS,1.0,Push,1,test
21124,21124,/bigdata/digbose92/MovieNet/trailer/tt3741860/shot_0053.mp4,FS,3.0,Motion,0,val
21125,21125,/bigdata/digbose92/MovieNet/trailer/tt3741860/shot_0003.mp4,ECS,0.0,Push,1,train
21126,21126,/bigdata/digbose92/MovieNet/trailer/tt3741860/shot_0018.mp4,LS,4.0,Motion,0,train
21127,21127,/bigdata/digbose92/MovieNet/trailer/tt3741860/shot_0009.mp4,ECS,0.0,Static,4,train
21128,21128,/bigdata/digbose92/MovieNet/trailer/tt3741860/shot_0005.mp4,LS,4.0,Static,4,train
21129,21129,/bigdata/digbose92/MovieNet/trailer/tt3741860/shot_0031.mp4,ECS,0.0,Push,1,train
21130,21130,/bigdata/digbose92/MovieNet/trailer/tt3462892/shot_0022.mp4,ECS,0.0,Static,4,train
21131,21131,/bigdata/digbose92/MovieNet/trailer/tt3462892/shot_0019.mp4,CS,1.0,Static,4,val
21132,21132,/bigdata/digbose92/MovieNet/trailer/tt3462892/shot_0023.mp4,CS,1.0,Static,4,train
21133,21133,/bigdata/digbose92/MovieNet/trailer/tt3462892/shot_0005.mp4,CS,1.0,Static,4,train
21135,21135,/bigdata/digbose92/MovieNet/trailer/tt2552296/shot_0001.mp4,LS,4.0,Static,4,test
21136,21136,/bigdata/digbose92/MovieNet/trailer/tt2552296/shot_0015.mp4,MS,2.0,Motion,0,val
21137,21137,/bigdata/digbose92/MovieNet/trailer/tt2552296/shot_0029.mp4,FS,3.0,Static,4,train
21138,21138,/bigdata/digbose92/MovieNet/trailer/tt2552296/shot_0004.mp4,FS,3.0,Motion,0,train
21139,21139,/bigdata/digbose92/MovieNet/trailer/tt2960450/shot_0001.mp4,LS,4.0,Motion,0,train
21140,21140,/bigdata/digbose92/MovieNet/trailer/tt2960450/shot_0029.mp4,LS,4.0,Static,4,train
21141,21141,/bigdata/digbose92/MovieNet/trailer/tt2960450/shot_0028.mp4,CS,1.0,Static,4,train
21142,21142,/bigdata/digbose92/MovieNet/trailer/tt2960450/shot_0025.mp4,ECS,0.0,Static,4,train
21143,21143,/bigdata/digbose92/MovieNet/trailer/tt2960450/shot_0031.mp4,LS,4.0,Static,4,train
21144,21144,/bigdata/digbose92/MovieNet/trailer/tt2544734/shot_0010.mp4,CS,1.0,Static,4,train
21145,21145,/bigdata/digbose92/MovieNet/trailer/tt2544734/shot_0033.mp4,ECS,0.0,Motion,0,train
21146,21146,/bigdata/digbose92/MovieNet/trailer/tt4926538/shot_0036.mp4,MS,2.0,Static,4,train
21147,21147,/bigdata/digbose92/MovieNet/trailer/tt4926538/shot_0025.mp4,FS,3.0,Static,4,val
21148,21148,/bigdata/digbose92/MovieNet/trailer/tt4926538/shot_0059.mp4,MS,2.0,Static,4,train
21149,21149,/bigdata/digbose92/MovieNet/trailer/tt4926538/shot_0034.mp4,LS,4.0,Motion,0,train
21150,21150,/bigdata/digbose92/MovieNet/trailer/tt3389236/shot_0055.mp4,FS,3.0,Static,4,train
21151,21151,/bigdata/digbose92/MovieNet/trailer/tt3389236/shot_0028.mp4,MS,2.0,Static,4,train
21152,21152,/bigdata/digbose92/MovieNet/trailer/tt3389236/shot_0034.mp4,FS,3.0,Static,4,test
21153,21153,/bigdata/digbose92/MovieNet/trailer/tt5456798/shot_0001.mp4,LS,4.0,Motion,0,test
21154,21154,/bigdata/digbose92/MovieNet/trailer/tt5456798/shot_0015.mp4,MS,2.0,Push,1,val
21155,21155,/bigdata/digbose92/MovieNet/trailer/tt5456798/shot_0021.mp4,LS,4.0,Motion,0,val
21156,21156,/bigdata/digbose92/MovieNet/trailer/tt5456798/shot_0008.mp4,LS,4.0,Motion,0,train
21157,21157,/bigdata/digbose92/MovieNet/trailer/tt5456798/shot_0005.mp4,MS,2.0,Static,4,train
21158,21158,/bigdata/digbose92/MovieNet/trailer/tt5456798/shot_0033.mp4,LS,4.0,Motion,0,train
21159,21159,/bigdata/digbose92/MovieNet/trailer/tt5456798/shot_0032.mp4,FS,3.0,Motion,0,train
21160,21160,/bigdata/digbose92/MovieNet/trailer/tt3264494/shot_0025.mp4,ECS,0.0,Motion,0,test
21161,21161,/bigdata/digbose92/MovieNet/trailer/tt5029106/shot_0027.mp4,LS,4.0,Static,4,train
21162,21162,/bigdata/digbose92/MovieNet/trailer/tt5029106/shot_0047.mp4,LS,4.0,Static,4,train
21163,21163,/bigdata/digbose92/MovieNet/trailer/tt5029106/shot_0045.mp4,FS,3.0,Static,4,train
21164,21164,/bigdata/digbose92/MovieNet/trailer/tt5029106/shot_0016.mp4,FS,3.0,Static,4,train
21165,21165,/bigdata/digbose92/MovieNet/trailer/tt5029106/shot_0021.mp4,MS,2.0,Motion,0,train
21166,21166,/bigdata/digbose92/MovieNet/trailer/tt5029106/shot_0008.mp4,FS,3.0,Static,4,train
21167,21167,/bigdata/digbose92/MovieNet/trailer/tt5029106/shot_0026.mp4,LS,4.0,Motion,0,train
21168,21168,/bigdata/digbose92/MovieNet/trailer/tt5029106/shot_0009.mp4,MS,2.0,Static,4,train
21169,21169,/bigdata/digbose92/MovieNet/trailer/tt5144072/shot_0013.mp4,FS,3.0,Static,4,train
21170,21170,/bigdata/digbose92/MovieNet/trailer/tt4685096/shot_0051.mp4,MS,2.0,Static,4,test
21171,21171,/bigdata/digbose92/MovieNet/trailer/tt4685096/shot_0047.mp4,CS,1.0,Motion,0,train
21172,21172,/bigdata/digbose92/MovieNet/trailer/tt4685096/shot_0029.mp4,MS,2.0,Motion,0,test
21173,21173,/bigdata/digbose92/MovieNet/trailer/tt4685096/shot_0003.mp4,CS,1.0,Static,4,train
21174,21174,/bigdata/digbose92/MovieNet/trailer/tt4685096/shot_0002.mp4,MS,2.0,Static,4,val
21175,21175,/bigdata/digbose92/MovieNet/trailer/tt4685096/shot_0023.mp4,LS,4.0,Static,4,val
21176,21176,/bigdata/digbose92/MovieNet/trailer/tt4685096/shot_0034.mp4,LS,4.0,Push,1,train
21177,21177,/bigdata/digbose92/MovieNet/trailer/tt4685096/shot_0005.mp4,LS,4.0,Motion,0,val
21178,21178,/bigdata/digbose92/MovieNet/trailer/tt4685096/shot_0064.mp4,ECS,0.0,Motion,0,val
21179,21179,/bigdata/digbose92/MovieNet/trailer/tt4685096/shot_0032.mp4,CS,1.0,Motion,0,val
21180,21180,/bigdata/digbose92/MovieNet/trailer/tt4685096/shot_0037.mp4,CS,1.0,Static,4,val
21181,21181,/bigdata/digbose92/MovieNet/trailer/tt4222028/shot_0051.mp4,CS,1.0,Static,4,val
21182,21182,/bigdata/digbose92/MovieNet/trailer/tt4222028/shot_0030.mp4,MS,2.0,Static,4,val
21183,21183,/bigdata/digbose92/MovieNet/trailer/tt4222028/shot_0001.mp4,MS,2.0,Motion,0,test
21184,21184,/bigdata/digbose92/MovieNet/trailer/tt4222028/shot_0014.mp4,CS,1.0,Static,4,train
21185,21185,/bigdata/digbose92/MovieNet/trailer/tt4222028/shot_0033.mp4,CS,1.0,Static,4,val
